,datatime,open,high,low,close,volume
6255,1620750600000,56205.99000000,56237.25000000,55750.00000000,55999.69000000,1362.10233300
6256,1620752400000,55999.68000000,56450.00000000,55927.27000000,56427.59000000,1221.93925200
6257,1620754200000,56427.58000000,56500.00000000,56246.97000000,56395.10000000,991.91787400
6258,1620756000000,56395.09000000,56690.00000000,56331.04000000,56679.91000000,1042.67132300
6259,1620757800000,56679.91000000,56684.27000000,56249.38000000,56383.66000000,992.58364500
6260,1620759600000,56383.66000000,56789.88000000,56330.30000000,56748.35000000,1025.65181200
6261,1620761400000,56753.64000000,56850.00000000,56493.46000000,56608.94000000,854.74073700
6262,1620763200000,56608.93000000,56800.07000000,56464.73000000,56726.95000000,902.47490700
6263,1620765000000,56726.95000000,56850.00000000,56650.00000000,56806.34000000,726.55978100
6264,1620766800000,56806.35000000,56862.43000000,56570.00000000,56576.70000000,667.93086500
6265,1620768600000,56579.17000000,56768.39000000,56288.43000000,56510.26000000,836.09257800
6266,1620770400000,56510.26000000,56654.71000000,56307.43000000,56523.32000000,777.23308800
6267,1620772200000,56523.32000000,56616.36000000,56336.59000000,56399.99000000,675.51990200
6268,1620774000000,56399.99000000,56593.27000000,56267.38000000,56300.00000000,658.00409400
6269,1620775800000,56299.99000000,56767.96000000,56168.98000000,56670.02000000,779.20660300
6270,1620777600000,56670.02000000,57200.00000000,56555.12000000,56972.64000000,1770.44247900
6271,1620779400000,56969.99000000,57360.07000000,56927.20000000,57348.95000000,1396.46457400
6272,1620781200000,57344.48000000,57360.00000000,57060.82000000,57072.72000000,976.72023300
6273,1620783000000,57072.73000000,57145.00000000,56924.37000000,57033.35000000,1042.06983200
6274,1620784800000,57033.35000000,57337.81000000,56932.83000000,57225.79000000,1016.45916400
6275,1620786600000,57225.79000000,57287.46000000,56938.78000000,57172.94000000,1219.26883200
6276,1620788400000,57170.20000000,57256.77000000,56937.78000000,57250.00000000,1004.36082300
6277,1620790200000,57250.00000000,57872.18000000,57142.22000000,57756.94000000,2306.44362500
6278,1620792000000,57756.95000000,58000.01000000,57627.32000000,57678.84000000,1637.05996900
6279,1620793800000,57680.79000000,57699.17000000,57284.82000000,57355.30000000,1065.21364500
6280,1620795600000,57355.29000000,57504.65000000,57233.00000000,57410.48000000,1023.41226700
6281,1620797400000,57410.48000000,57476.22000000,57160.01000000,57227.98000000,925.32576400
6282,1620799200000,57227.98000000,57366.92000000,56925.42000000,57103.18000000,1495.54581100
6283,1620801000000,57103.18000000,57231.87000000,56900.00000000,57009.55000000,1021.55860300
6284,1620802800000,57011.67000000,57250.00000000,56990.28000000,57205.20000000,990.13908500
6285,1620804600000,57205.20000000,57205.60000000,56882.00000000,57101.07000000,925.20464000
6286,1620806400000,57101.08000000,57180.00000000,56611.12000000,56620.58000000,1472.45559100
6287,1620808200000,56620.58000000,56916.16000000,56580.00000000,56912.77000000,1860.35640300
6288,1620810000000,56912.77000000,56923.92000000,56730.00000000,56865.30000000,960.94001900
6289,1620811800000,56865.29000000,57195.50000000,56824.62000000,56855.43000000,1202.15664800
6290,1620813600000,56855.42000000,56861.01000000,56256.00000000,56387.96000000,1897.42243300
6291,1620815400000,56387.97000000,56439.09000000,55950.45000000,56026.83000000,2006.14766300
6292,1620817200000,56026.83000000,56338.19000000,55967.13000000,56174.66000000,1486.65534600
6293,1620819000000,56174.66000000,56517.22000000,56131.56000000,56421.46000000,1235.75994400
6294,1620820800000,56421.45000000,56615.45000000,56203.55000000,56604.56000000,1101.44472400
6295,1620822600000,56604.55000000,56604.55000000,56164.00000000,56316.76000000,1622.11806400
6296,1620824400000,56316.76000000,56397.06000000,55700.00000000,55875.51000000,1818.66497200
6297,1620826200000,55875.50000000,56850.00000000,55765.59000000,56760.11000000,2177.88596200
6298,1620828000000,56760.10000000,56900.00000000,56505.58000000,56712.96000000,1676.10931900
6299,1620829800000,56710.78000000,56812.99000000,56000.00000000,56073.03000000,1965.26306200
6300,1620831600000,56073.04000000,56126.29000000,55415.00000000,55592.07000000,2953.73995200
6301,1620833400000,55592.08000000,55788.90000000,55232.56000000,55479.13000000,2907.78979600
6302,1620835200000,55479.13000000,55677.31000000,54700.00000000,55071.51000000,3355.28030900
6303,1620837000000,55071.51000000,55170.79000000,54392.74000000,55013.01000000,3088.37686700
6304,1620838800000,55013.01000000,55329.30000000,54687.05000000,55044.92000000,1918.02882200
6305,1620840600000,55052.37000000,55196.73000000,54764.94000000,54865.13000000,1083.97849200
6306,1620842400000,54863.94000000,55144.98000000,54011.00000000,54369.18000000,2838.99521600
6307,1620844200000,54369.19000000,54375.19000000,53576.30000000,54082.52000000,3500.65600800
6308,1620846000000,54082.52000000,54402.37000000,53500.00000000,54114.00000000,2745.90088300
6309,1620847800000,54114.01000000,54526.30000000,53879.63000000,54432.39000000,1832.24246100
6310,1620849600000,54437.00000000,54481.35000000,53983.05000000,54022.81000000,1322.14814600
6311,1620851400000,54022.81000000,54660.17000000,53989.24000000,54420.14000000,1263.79703600
6312,1620853200000,54420.14000000,54751.92000000,54300.00000000,54716.86000000,970.83050700
6313,1620855000000,54716.86000000,54736.20000000,54324.64000000,54533.16000000,921.11020600
6314,1620856800000,54533.16000000,54746.82000000,52000.00000000,52748.44000000,7134.83330300
6315,1620858600000,52749.84000000,52983.95000000,51563.19000000,52942.79000000,5707.63681400
6316,1620860400000,52938.97000000,52950.55000000,51277.00000000,51591.42000000,4193.36960500
6317,1620862200000,51585.04000000,52100.00000000,48600.00000000,49631.32000000,9805.00591700
6318,1620864000000,49537.15000000,50244.00000000,46000.00000000,49724.77000000,12365.14737700
6319,1620865800000,49711.83000000,50630.00000000,49578.94000000,49666.99000000,7500.88301600
6320,1620867600000,49661.12000000,50600.00000000,49305.43000000,50324.12000000,6624.60959500
6321,1620869400000,50314.99000000,50530.28000000,49665.94000000,50522.52000000,3464.36495500
6322,1620871200000,50522.52000000,50829.98000000,50252.37000000,50382.98000000,3450.29331900
6323,1620873000000,50382.98000000,50565.65000000,50000.00000000,50255.84000000,3127.18485900
6324,1620874800000,50257.78000000,50257.78000000,49555.00000000,49801.23000000,3254.64359500
6325,1620876600000,49798.36000000,50490.09000000,49544.00000000,50461.99000000,2998.90016800
6326,1620878400000,50461.99000000,50986.22000000,50380.30000000,50921.01000000,2609.54441600
6327,1620880200000,50921.01000000,50921.01000000,50282.00000000,50445.87000000,2137.74068200
6328,1620882000000,50445.87000000,51076.41000000,50444.00000000,51051.72000000,1922.72880000
6329,1620883800000,51051.73000000,51063.46000000,50799.90000000,50884.09000000,1834.32009900
6330,1620885600000,50884.09000000,51247.05000000,50813.05000000,50842.29000000,1925.52525300
6331,1620887400000,50845.04000000,51335.00000000,50760.42000000,51332.74000000,2062.85764700
6332,1620889200000,51332.74000000,51367.19000000,50943.64000000,50947.68000000,1827.84784100
6333,1620891000000,50947.67000000,51000.00000000,50605.38000000,50879.72000000,1804.20925300
6334,1620892800000,50879.73000000,50950.00000000,50205.35000000,50476.23000000,2284.01680300
6335,1620894600000,50478.70000000,50674.99000000,49938.44000000,50015.82000000,2332.62802200
6336,1620896400000,50015.83000000,50354.28000000,49688.01000000,49757.81000000,3173.92131200
6337,1620898200000,49757.81000000,50086.74000000,48747.89000000,49212.91000000,5449.59515900
6338,1620900000000,49212.92000000,50243.61000000,49200.01000000,49692.84000000,4808.84955300
6339,1620901800000,49692.84000000,49752.98000000,48901.00000000,49171.76000000,3973.47634000
6340,1620903600000,49176.56000000,49444.62000000,48457.12000000,49422.44000000,3773.34005300
6341,1620905400000,49422.43000000,49909.80000000,49392.06000000,49777.01000000,2358.84681400
6342,1620907200000,49777.01000000,50400.00000000,49528.46000000,50272.15000000,2712.73432300
6343,1620909000000,50269.64000000,50320.00000000,49920.68000000,50158.05000000,1876.43638000
6344,1620910800000,50159.29000000,50448.16000000,49594.00000000,49970.60000000,2167.30815900
6345,1620912600000,49970.60000000,50585.52000000,49970.59000000,50500.00000000,1803.18377600
6346,1620914400000,50500.01000000,50884.34000000,50371.98000000,50521.88000000,1925.87099800
6347,1620916200000,50521.88000000,50650.00000000,50207.56000000,50288.69000000,1827.04021500
6348,1620918000000,50288.68000000,50394.20000000,49830.00000000,49935.27000000,2358.67399300
6349,1620919800000,49939.31000000,50199.55000000,49458.68000000,49627.64000000,2620.10926000
6350,1620921600000,49627.63000000,50429.99000000,49614.44000000,50301.61000000,2533.90125700
6351,1620923400000,50301.61000000,50326.69000000,48434.20000000,48635.40000000,3473.29660800
6352,1620925200000,48635.65000000,48888.00000000,47300.00000000,47511.76000000,5805.78017500
6353,1620927000000,47523.03000000,48528.45000000,47000.00000000,48465.11000000,5824.96000400
6354,1620928800000,48465.11000000,48964.41000000,48129.74000000,48426.84000000,3036.34829500
6355,1620930600000,48426.00000000,48701.27000000,47672.59000000,47844.04000000,3338.96485600
6356,1620932400000,47844.04000000,49035.78000000,47832.38000000,48856.98000000,2748.57906800
6357,1620934200000,48856.98000000,49384.20000000,48521.00000000,48568.85000000,2175.36643900
6358,1620936000000,48569.97000000,49437.86000000,48367.56000000,49070.64000000,2424.87674500
6359,1620937800000,49074.84000000,49450.00000000,49035.85000000,49304.15000000,1649.00038800
6360,1620939600000,49304.11000000,49841.63000000,49000.00000000,49653.83000000,1376.28972600
6361,1620941400000,49654.11000000,49866.03000000,49222.22000000,49564.94000000,1216.87532700
6362,1620943200000,49564.93000000,49590.59000000,49005.02000000,49322.44000000,1387.92918600
6363,1620945000000,49324.38000000,49879.77000000,48838.38000000,48857.72000000,2183.64275900
6364,1620946800000,48857.76000000,49346.47000000,48350.00000000,49147.00000000,2340.88234700
6365,1620948600000,49146.99000000,49759.10000000,48959.34000000,49670.97000000,1458.47690600
6366,1620950400000,49671.92000000,50169.09000000,49479.77000000,49743.41000000,2519.33933900
6367,1620952200000,49744.49000000,50241.19000000,49709.19000000,50029.78000000,1951.29677400
6368,1620954000000,50029.77000000,50390.70000000,49855.09000000,50182.42000000,1763.23037300
6369,1620955800000,50182.42000000,50275.85000000,49928.29000000,50015.76000000,1490.57359400
6370,1620957600000,50019.56000000,50070.68000000,49414.50000000,49492.23000000,1789.92251600
6371,1620959400000,49492.23000000,49748.73000000,49433.79000000,49464.64000000,1354.24224400
6372,1620961200000,49464.63000000,49663.18000000,49271.77000000,49547.44000000,1398.45255400
6373,1620963000000,49547.43000000,49547.43000000,49021.01000000,49157.93000000,1396.04502300
6374,1620964800000,49157.94000000,49540.09000000,49000.06000000,49256.14000000,1636.78143000
6375,1620966600000,49261.90000000,49499.19000000,48799.75000000,49198.86000000,2295.25841400
6376,1620968400000,49195.17000000,49480.52000000,49042.29000000,49300.04000000,1181.43812400
6377,1620970200000,49300.04000000,49736.84000000,49100.00000000,49653.44000000,1495.02114800
6378,1620972000000,49649.77000000,49706.55000000,48928.97000000,49002.82000000,1720.74512400
6379,1620973800000,49002.76000000,49212.29000000,48862.56000000,49056.83000000,1727.69250800
6380,1620975600000,49056.83000000,50097.91000000,49050.00000000,49915.38000000,2150.63499900
6381,1620977400000,49922.00000000,50286.26000000,49829.00000000,49987.20000000,2026.53798100
6382,1620979200000,49987.19000000,50420.17000000,49880.00000000,50135.88000000,1931.59907600
6383,1620981000000,50135.88000000,50413.70000000,50047.40000000,50365.98000000,1505.59618200
6384,1620982800000,50365.97000000,50745.51000000,50140.10000000,50625.34000000,2004.45259200
6385,1620984600000,50622.32000000,50800.00000000,50400.00000000,50413.21000000,2033.15396400
6386,1620986400000,50413.21000000,50500.00000000,50213.00000000,50368.93000000,1783.11989700
6387,1620988200000,50367.35000000,50767.39000000,50276.00000000,50720.34000000,2179.54312600
6388,1620990000000,50720.34000000,50958.32000000,50552.78000000,50639.48000000,1946.09545500
6389,1620991800000,50639.49000000,50745.86000000,50478.79000000,50538.14000000,1530.93685200
6390,1620993600000,50538.13000000,50624.93000000,50245.16000000,50328.03000000,2126.12386100
6391,1620995400000,50328.03000000,50531.69000000,50226.19000000,50310.83000000,1209.63251200
6392,1620997200000,50310.83000000,50400.00000000,50037.00000000,50349.98000000,1354.92913600
6393,1620999000000,50349.98000000,50977.60000000,50333.49000000,50937.18000000,1907.92479600
6394,1621000800000,50937.19000000,50949.96000000,50539.78000000,50564.54000000,1393.94087600
6395,1621002600000,50564.54000000,50938.90000000,50470.87000000,50873.78000000,1615.09909500
6396,1621004400000,50873.78000000,51483.00000000,50873.77000000,51337.00000000,2675.75620600
6397,1621006200000,51351.00000000,51400.00000000,51026.99000000,51211.98000000,1584.84678200
6398,1621008000000,51211.98000000,51322.41000000,50940.31000000,51024.52000000,1822.65105500
6399,1621009800000,51026.96000000,51200.00000000,50660.59000000,50809.00000000,1925.29901300
6400,1621011600000,50809.00000000,51053.74000000,50721.00000000,50721.01000000,1374.73040300
6401,1621013400000,50721.00000000,50836.98000000,50490.26000000,50569.36000000,1257.87174800
6402,1621015200000,50569.37000000,50728.96000000,50330.62000000,50382.02000000,1721.74763400
6403,1621017000000,50382.85000000,50617.10000000,50334.89000000,50470.07000000,1716.38522700
6404,1621018800000,50470.89000000,50479.49000000,50083.80000000,50178.51000000,1449.98595500
6405,1621020600000,50179.65000000,50379.87000000,50099.98000000,50138.09000000,1202.34357500
6406,1621022400000,50141.33000000,50294.60000000,49675.43000000,49736.55000000,1512.85437400
6407,1621024200000,49736.56000000,49758.02000000,49065.00000000,49146.02000000,2705.88765400
6408,1621026000000,49146.01000000,49829.99000000,49030.00000000,49706.44000000,1550.56560500
6409,1621027800000,49704.12000000,49848.48000000,49503.24000000,49807.18000000,812.23843900
6410,1621029600000,49810.37000000,49860.58000000,49613.22000000,49858.31000000,844.48577300
6411,1621031400000,49855.84000000,50142.06000000,49706.54000000,49912.26000000,1198.49173300
6412,1621033200000,49912.26000000,50188.67000000,49730.98000000,49962.80000000,1244.05288900
6413,1621035000000,49962.81000000,50105.37000000,49800.60000000,49841.45000000,1062.65067600
6414,1621036800000,49844.16000000,50320.24000000,49314.85000000,49557.38000000,1750.67263200
6415,1621038600000,49557.37000000,49814.93000000,49269.78000000,49444.70000000,1489.38220500
6416,1621040400000,49444.70000000,50555.00000000,49350.50000000,50350.01000000,1488.07041800
6417,1621042200000,50350.01000000,50700.00000000,50185.69000000,50619.19000000,1411.02548600
6418,1621044000000,50619.18000000,50650.73000000,50259.57000000,50299.98000000,1147.45104600
6419,1621045800000,50299.98000000,50399.00000000,50020.00000000,50084.84000000,996.26393100
6420,1621047600000,50084.83000000,50084.83000000,49732.25000000,49810.89000000,1028.31271000
6421,1621049400000,49810.88000000,49948.00000000,49601.00000000,49627.01000000,1219.26503000
6422,1621051200000,49627.02000000,49809.80000000,49528.10000000,49750.84000000,1191.62672400
6423,1621053000000,49750.84000000,49861.20000000,49150.92000000,49322.03000000,1730.33438000
6424,1621054800000,49322.03000000,49597.08000000,49086.75000000,49420.83000000,1442.07485900
6425,1621056600000,49418.46000000,49720.37000000,49211.23000000,49666.46000000,1335.33320500
6426,1621058400000,49668.92000000,49700.00000000,48937.00000000,49458.73000000,2051.79788000
6427,1621060200000,49458.73000000,49650.00000000,48628.72000000,48971.99000000,2424.18555900
6428,1621062000000,48972.00000000,49058.89000000,48500.00000000,48853.06000000,2819.77480300
6429,1621063800000,48853.06000000,49043.25000000,48400.00000000,48469.28000000,1767.07551200
6430,1621065600000,48469.71000000,48746.50000000,48203.91000000,48627.80000000,2069.25283300
6431,1621067400000,48631.60000000,49072.49000000,48317.08000000,48826.08000000,1774.37074500
6432,1621069200000,48826.06000000,49298.59000000,48409.65000000,48488.36000000,2186.80738200
6433,1621071000000,48499.35000000,48797.12000000,48350.00000000,48640.87000000,1588.49865700
6434,1621072800000,48654.24000000,48654.24000000,47815.41000000,47934.01000000,3164.48291000
6435,1621074600000,47940.82000000,48500.00000000,47721.84000000,48379.90000000,2327.82028400
6436,1621076400000,48379.89000000,48841.87000000,48343.42000000,48727.60000000,1594.28619900
6437,1621078200000,48727.60000000,49000.00000000,48444.15000000,48929.74000000,1430.05193500
6438,1621080000000,48929.73000000,48973.97000000,48636.58000000,48848.74000000,1305.89203800
6439,1621081800000,48848.74000000,49364.80000000,48829.74000000,49167.21000000,1899.27803600
6440,1621083600000,49167.22000000,49340.68000000,48920.43000000,49051.58000000,1342.62710900
6441,1621085400000,49051.57000000,49334.31000000,48527.07000000,48995.02000000,1898.98164900
6442,1621087200000,48995.02000000,49515.00000000,48858.27000000,48921.04000000,2342.86894400
6443,1621089000000,48923.60000000,49697.63000000,48832.00000000,49389.58000000,2894.32043700
6444,1621090800000,49389.58000000,49585.49000000,49136.36000000,49253.22000000,1703.73780600
6445,1621092600000,49253.22000000,49293.64000000,48834.82000000,48982.99000000,1526.57896700
6446,1621094400000,48983.00000000,48994.27000000,47813.21000000,47833.92000000,3295.38326600
6447,1621096200000,47830.92000000,48112.37000000,47534.00000000,47876.71000000,3417.17037800
6448,1621098000000,47875.46000000,48000.09000000,47399.30000000,47723.28000000,3050.82791100
6449,1621099800000,47725.13000000,48234.16000000,47715.52000000,47801.08000000,1860.14387000
6450,1621101600000,47801.07000000,48200.00000000,47447.36000000,48043.78000000,1959.38761100
6451,1621103400000,48043.78000000,48117.75000000,47777.01000000,47890.07000000,1196.85599800
6452,1621105200000,47890.72000000,48045.72000000,47020.00000000,47144.66000000,2572.10123800
6453,1621107000000,47144.72000000,48108.61000000,46900.00000000,48108.40000000,2927.21366000
6454,1621108800000,48108.40000000,48655.00000000,48037.25000000,48442.06000000,2043.03340100
6455,1621110600000,48442.06000000,48478.78000000,48090.25000000,48219.31000000,1072.44319400
6456,1621112400000,48219.41000000,48615.14000000,48209.01000000,48422.18000000,854.26722000
6457,1621114200000,48422.40000000,48738.75000000,48285.58000000,48419.76000000,921.06562100
6458,1621116000000,48419.74000000,48688.83000000,48310.89000000,48417.93000000,1194.16771700
6459,1621117800000,48417.93000000,48482.28000000,47733.00000000,47964.69000000,1724.85612800
6460,1621119600000,47971.98000000,48049.93000000,47303.04000000,47436.68000000,1816.95655500
6461,1621121400000,47436.69000000,47536.12000000,46555.00000000,46762.99000000,3189.07328000
6462,1621123200000,46762.99000000,47697.88000000,46467.00000000,47482.82000000,3590.77032800
6463,1621125000000,47482.83000000,47698.00000000,46924.62000000,47283.43000000,1848.53787900
6464,1621126800000,47282.38000000,48121.05000000,47282.37000000,47931.71000000,1741.25306800
6465,1621128600000,47923.58000000,48215.96000000,47687.74000000,48059.99000000,1264.21215800
6466,1621130400000,48059.99000000,48242.38000000,47952.56000000,48176.73000000,1038.96091700
6467,1621132200000,48176.73000000,48326.62000000,48003.12000000,48150.01000000,1112.80013000
6468,1621134000000,48144.25000000,48349.00000000,47747.70000000,47772.99000000,1049.22236200
6469,1621135800000,47772.98000000,48406.44000000,47762.61000000,48383.46000000,1155.34454000
6470,1621137600000,48386.62000000,48951.01000000,48298.34000000,48367.04000000,1444.50915100
6471,1621139400000,48368.21000000,48374.59000000,48051.38000000,48102.77000000,827.74328700
6472,1621141200000,48102.77000000,48354.20000000,48034.82000000,48170.01000000,872.18224000
6473,1621143000000,48170.01000000,48324.78000000,48094.82000000,48165.86000000,778.02930100
6474,1621144800000,48165.86000000,49500.00000000,48135.39000000,49120.83000000,2909.41776700
6475,1621146600000,49122.47000000,49299.00000000,49013.45000000,49047.97000000,1283.51113600
6476,1621148400000,49047.97000000,49121.95000000,48852.68000000,48908.15000000,1169.27830500
6477,1621150200000,48908.15000000,49400.00000000,48825.31000000,49375.28000000,1517.36218800
6478,1621152000000,49375.28000000,49437.46000000,48800.00000000,48865.67000000,1388.94645900
6479,1621153800000,48865.67000000,49042.11000000,48656.00000000,48900.02000000,1159.34091000
6480,1621155600000,48900.02000000,49220.00000000,48896.00000000,49118.40000000,1156.86407900
6481,1621157400000,49120.13000000,49500.00000000,49093.90000000,49264.69000000,1823.62803000
6482,1621159200000,49264.68000000,49472.33000000,49221.08000000,49444.22000000,1195.04934500
6483,1621161000000,49444.22000000,49795.89000000,49271.02000000,49579.70000000,1767.94379300
6484,1621162800000,49574.98000000,49640.28000000,49303.09000000,49311.54000000,1208.84703000
6485,1621164600000,49311.54000000,49365.42000000,48912.80000000,49014.99000000,1255.38693700
6486,1621166400000,49014.99000000,49157.89000000,48880.70000000,49017.02000000,1130.32016900
6487,1621168200000,49017.01000000,49066.89000000,48550.63000000,48622.62000000,1795.23500800
6488,1621170000000,48618.14000000,48760.85000000,48457.06000000,48592.66000000,1413.76684600
6489,1621171800000,48592.66000000,48999.10000000,48539.07000000,48915.73000000,1640.16230200
6490,1621173600000,48915.78000000,49249.06000000,48352.07000000,48384.20000000,1845.44663800
6491,1621175400000,48384.20000000,48553.67000000,48036.00000000,48284.32000000,1990.93025900
6492,1621177200000,48284.32000000,48331.45000000,47801.09000000,47906.08000000,1917.69010500
6493,1621179000000,47906.17000000,48200.00000000,47566.01000000,47727.26000000,2433.41066800
6494,1621180800000,47727.26000000,48097.59000000,47386.83000000,47624.80000000,2530.95413700
6495,1621182600000,47624.81000000,47648.49000000,46960.00000000,47276.26000000,3581.12257800
6496,1621184400000,47276.26000000,47460.00000000,46120.00000000,47000.02000000,5005.77083300
6497,1621186200000,47000.78000000,47312.41000000,46596.78000000,47081.50000000,3469.69965600
6498,1621188000000,47080.20000000,47457.76000000,46200.00000000,46253.05000000,4304.92388600
6499,1621189800000,46251.03000000,46979.58000000,45333.34000000,45380.56000000,6671.75836500
6500,1621191600000,45409.99000000,46000.00000000,45100.00000000,45746.59000000,4868.45146200
6501,1621193400000,45746.58000000,46239.68000000,44444.44000000,45549.26000000,6386.97253900
6502,1621195200000,45553.24000000,45902.19000000,44700.00000000,44753.58000000,4448.51465800
6503,1621197000000,44756.03000000,45240.00000000,43825.39000000,44104.07000000,6893.19950000
6504,1621198800000,44103.90000000,44835.74000000,43857.42000000,44569.56000000,4020.82667400
6505,1621200600000,44569.71000000,45614.33000000,44258.00000000,45195.96000000,3587.79363300
6506,1621202400000,45195.29000000,46320.00000000,45163.65000000,45880.68000000,3764.18552000
6507,1621204200000,45880.68000000,45880.68000000,45510.00000000,45562.01000000,2076.82751100
6508,1621206000000,45562.01000000,46199.00000000,45384.11000000,45950.08000000,2142.00991800
6509,1621207800000,45940.85000000,46480.00000000,45618.99000000,46431.50000000,1790.69857000
6510,1621209600000,46426.83000000,46686.00000000,45900.58000000,46009.34000000,2057.89058300
6511,1621211400000,46009.35000000,46380.00000000,45481.64000000,45551.72000000,2040.64558600
6512,1621213200000,45551.72000000,45618.04000000,44775.00000000,45052.48000000,3515.31851400
6513,1621215000000,45045.50000000,45243.00000000,44527.22000000,44870.17000000,2935.75812900
6514,1621216800000,44870.16000000,45234.82000000,44670.45000000,44800.73000000,2547.46392000
6515,1621218600000,44800.01000000,44800.01000000,44210.01000000,44465.81000000,3176.30876400
6516,1621220400000,44462.34000000,44705.23000000,43229.00000000,43250.00000000,5208.90383600
6517,1621222200000,43250.01000000,43934.80000000,42777.00000000,42915.46000000,6689.56911500
6518,1621224000000,42915.46000000,43800.00000000,42196.97000000,43553.95000000,8805.58618800
6519,1621225800000,43553.83000000,44300.00000000,42945.54000000,43582.53000000,4434.19721300
6520,1621227600000,43582.60000000,43800.00000000,42856.92000000,42940.97000000,3914.59432900
6521,1621229400000,42940.97000000,44232.84000000,42397.28000000,44150.24000000,5305.51321200
6522,1621231200000,44193.78000000,45400.00000000,43853.75000000,44831.54000000,7652.61672100
6523,1621233000000,44831.54000000,44835.55000000,44052.00000000,44323.45000000,3878.20960500
6524,1621234800000,44323.44000000,44840.99000000,44127.63000000,44690.33000000,3339.42702200
6525,1621236600000,44690.28000000,45353.09000000,44611.07000000,45149.18000000,3227.31388000
6526,1621238400000,45143.28000000,45488.43000000,44666.79000000,45117.30000000,3845.85100800
6527,1621240200000,45120.94000000,45528.07000000,45059.90000000,45320.64000000,2912.77242700
6528,1621242000000,45317.29000000,45457.02000000,44900.00000000,45090.58000000,2376.24161000
6529,1621243800000,45090.57000000,45630.34000000,44950.00000000,45408.87000000,2402.53639900
6530,1621245600000,45417.21000000,45507.33000000,44952.39000000,44964.40000000,2167.94431500
6531,1621247400000,44964.41000000,45160.00000000,44429.32000000,44539.00000000,3518.09847200
6532,1621249200000,44539.00000000,45347.14000000,44291.84000000,45102.39000000,3149.85725800
6533,1621251000000,45102.39000000,45800.00000000,45102.39000000,45731.39000000,3478.20602100
6534,1621252800000,45733.55000000,45791.04000000,45090.01000000,45095.00000000,3065.41920100
6535,1621254600000,45095.00000000,45271.60000000,44707.53000000,44919.14000000,3259.02316000
6536,1621256400000,44927.60000000,45047.01000000,44555.00000000,44555.01000000,2084.75184500
6537,1621258200000,44555.00000000,45227.42000000,44555.00000000,45029.01000000,2275.78741300
6538,1621260000000,45029.01000000,45128.70000000,43952.00000000,44120.80000000,3671.06510900
6539,1621261800000,44125.07000000,44516.96000000,43770.34000000,44440.98000000,2547.89356000
6540,1621263600000,44440.98000000,44646.54000000,43834.66000000,43990.06000000,2697.91073400
6541,1621265400000,43995.02000000,44112.03000000,43156.00000000,43362.75000000,3536.13829300
6542,1621267200000,43357.00000000,43814.30000000,42866.00000000,43529.25000000,5154.81836200
6543,1621269000000,43528.54000000,43557.62000000,42510.90000000,42567.28000000,3660.69496400
6544,1621270800000,42566.10000000,42958.23000000,42001.00000000,42439.93000000,5483.76551900
6545,1621272600000,42439.92000000,43208.43000000,42422.04000000,42587.21000000,3731.47314100
6546,1621274400000,42586.21000000,43624.35000000,42300.80000000,42996.35000000,4028.12451800
6547,1621276200000,42997.16000000,43733.89000000,42797.50000000,43473.22000000,3327.48956200
6548,1621278000000,43471.48000000,44400.00000000,43462.76000000,44111.17000000,3600.25580600
6549,1621279800000,44113.40000000,44271.78000000,43921.44000000,44197.73000000,1896.54016700
6550,1621281600000,44197.73000000,44485.47000000,44038.51000000,44299.99000000,2005.77973500
6551,1621283400000,44299.99000000,44939.20000000,44245.78000000,44757.64000000,2107.43952000
6552,1621285200000,44757.63000000,44814.81000000,44166.25000000,44320.61000000,1625.95519900
6553,1621287000000,44320.37000000,44359.60000000,43250.57000000,43514.55000000,2524.79341800
6554,1621288800000,43514.55000000,44518.20000000,43405.09000000,43458.78000000,2569.48667200
6555,1621290600000,43458.78000000,43640.68000000,42600.00000000,42897.07000000,3855.47665100
6556,1621292400000,42897.09000000,43488.00000000,42500.00000000,43212.78000000,3506.62006600
6557,1621294200000,43219.10000000,43841.88000000,43046.41000000,43538.04000000,1859.64599400
6558,1621296000000,43538.02000000,44631.78000000,43150.79000000,44450.42000000,3796.54303400
6559,1621297800000,44447.56000000,44624.72000000,44118.16000000,44386.26000000,2413.59764200
6560,1621299600000,44389.58000000,45281.34000000,44303.88000000,45092.02000000,3579.96081100
6561,1621301400000,45092.01000000,45170.00000000,44769.05000000,45072.49000000,2986.12950500
6562,1621303200000,45079.58000000,45260.54000000,44500.00000000,44638.22000000,2204.99547900
6563,1621305000000,44636.89000000,45184.59000000,44633.13000000,45018.55000000,1542.96816100
6564,1621306800000,45018.17000000,45051.16000000,44681.28000000,44939.03000000,1296.79791900
6565,1621308600000,44939.03000000,45043.45000000,44660.02000000,44779.83000000,1431.92690200
6566,1621310400000,44774.78000000,45400.00000000,44738.26000000,45038.76000000,2314.64778100
6567,1621312200000,45038.76000000,45555.17000000,44991.22000000,45318.97000000,2292.96796200
6568,1621314000000,45318.98000000,45509.24000000,45188.05000000,45246.68000000,1640.40597500
6569,1621315800000,45246.14000000,45433.22000000,45007.31000000,45359.99000000,2362.67004900
6570,1621317600000,45355.82000000,45799.29000000,45301.76000000,45462.22000000,2478.30840200
6571,1621319400000,45462.22000000,45518.26000000,44800.40000000,44898.06000000,2306.16839600
6572,1621321200000,44898.05000000,45244.64000000,44837.44000000,45022.21000000,1871.73865500
